ID;MODEL;CONFIG.;NR.ROWS;NR.FANS;HE;GAMMA;ED_MODEL;ED_TYPE;FUNCTIONALITY;CONTROL;FAN_TYPE;FAN_MODEL;ADIABATIC;FLOW_RATE_DRAIN;QA_FR_REF;DP_FR_REF;QA_FIL_REF;DP_FIL_REF;QA_EXCH_REF;DP_EXCH_REF;KV_FRAME;KV_FILT;KV_EXCH;Q_MAN;DP_MAN;KV_MAN;QW_MIN;QW_MAX;DH_SENSORS;LENGTH;WIDTH;HEIGHT;DRY WEIGHT D|A;DRY WEIGHT S|H;OPER WEIGHT D|A;OPER WEIGHT S|H;DISTANCE_LONG;DISTANCE_SHORT;NOMINAL SPRAY ADIAB;NOMINAL SPRAY BOOSTER;AUTOFLOW;MIN DESIGN TEMPERATURE;MAX DESIGN TEMPERATURE;DESIGN PRESSURE C|S;TEST PRESSURE C|S;DESIGN PRESSURE D;TEST PRESSURE D;INTERNAL VOLUME PER UNIT;MANIFOLD SIZE;SPRAY SYS. NOZZLE;SPRAY SYS. PIPING;ADIABATIC SYS. FRAME;ADIABATIC SYS. COOLING PADS;SYSTEM - STRUCTURE;SYSTEM - LADDER & WALKWAY;UNIT FRAME MATERIAL;UNIT FRAME COATINGS;SYSTEM LADDER;SYSTEM HANDRAILS
662;4DK-ZS-091_E4;parallel;1;9;P30AC-4R-32T-9940-2PA-64C;4DK;4DK-ZS-091_E4;S;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;63.79;3714.8894;1767.77;2253.7;55.1222;2.371;35.7981;18.6119;98.9586;1.4866;10.855;1.204;2.97;;;;;0.6;1.5;22.68;34.02;;-30;80;10;14;;;361;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
663;4DK-ZP-092_E3;parallel;2;18;P30AC-3R-32T-9940-2PA-96C;4DK;4DK-ZP-092_E3;P;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18500;51.74;3714.8894;1767.77;2571.93;124.802;2.001;88.2263;55.8358;298.576;1.4866;11.01;2.312;2.97;;;;;0.6;1.5;45.36;68.04;;-30;80;10;14;;;568.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
664;4DK-ZD-092_E3;parallel;2;18;P30AC-3R-32T-9940-2PA-96C;4DK;4DK-ZD-092_E3;D;A|H;Serial;EC;EBM_A3G800KU2103;4DK;150;18500;24.8;18500;109.52;18500;51.74;3714.8894;1767.77;2571.93;150;2.891;88.22;55.8358;298.576;1.8738;10.984;2.312;3.385;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;568.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
665;4DK-ZV-092_E3;series;2;18;P30AC-3R-32T-9940-2PA-96C;4DK;4DK-ZV-092_E3;V;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18500;51.74;3714.8894;1767.77;2571.93;62.401;0.5;88.2483;27.9179;105.562;-0.35;11.449;2.312;3.595;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;568.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
666;4DK-ZW-092_E3;parallel;2;18;P30AC-3R-32T-9940-2PA-96C;4DK;4DK-ZW-092_E3;W;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18500;51.74;3714.8894;1767.77;2571.93;124.802;2.001;88.2263;55.8358;298.576;1.8738;11.449;2.312;3.595;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;658.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
667;4DK-ZS-092_E3;parallel;2;18;P30AC-3R-32T-9940-2PA-48C;4DK;4DK-ZS-092_E3;S;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18500;51.72;3714.8894;1767.77;2572.42;96.0576;1.8;71.5971;27.9179;156.684;1.4866;10.855;2.312;2.97;;;;;0.6;1.5;45.36;68.04;;-30;80;10;14;;;575.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
668;4DK-ZX-092_E3;parallel;2;18;P40AC-3R-24T-9940A-2,0PA-36C;4DK;4DK-ZX-092_E3;X;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;67.31;3714.8894;1767.77;2193.98;98.6264;1.25;88.2141;20.9384;265.698;1.4866;11.01;2.312;2.97;;;;;0.6;1.5;45.36;68.04;;-30;80;10;14;;;777.2;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
669;4DK-ZP-092_E4;parallel;2;18;P30AC-4R-32T-9940-2PA-128C;4DK;4DK-ZP-092_E4;P;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;63.77;3714.8894;1767.77;2254.05;104.347;1.399;88.2208;74.4477;360.481;1.4866;11.01;2.312;2.97;;;;;0.6;1.5;45.36;68.04;;-30;80;10;14;;;709;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
670;4DK-ZD-092_E4;parallel;2;18;P30AC-4R-32T-9940-2PA-128C;4DK;4DK-ZD-092_E4;D;A|H;Serial;EC;EBM_A3G800KU2103;4DK;170;18500;24.8;18500;109.52;18000;63.77;3714.8894;1767.77;2254.05;170;3.713;88.2239;74.4477;360.481;1.8738;10.984;2.312;3.385;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;709;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
671;4DK-ZV-092_E4;series;2;18;P30AC-4R-32T-9940-2PA-128C;4DK;4DK-ZV-092_E4;V;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;63.77;3714.8894;1767.77;2254.05;52.1735;0.35;88.1893;37.2238;127.449;-0.35;11.449;2.312;3.595;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;709;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
672;4DK-ZW-092_E4;parallel;2;18;P30AC-4R-32T-9940-2PA-128C;4DK;4DK-ZW-092_E4;W;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;63.77;3714.8894;1767.77;2254.05;104.347;1.399;88.2208;74.4477;360.481;1.8738;11.449;2.312;3.595;;;;;0.6;1.5;45.36;68.04;;-30;80;1.5;2.2;;;799;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
673;4DK-ZS-092_E4;parallel;2;18;P30AC-4R-32T-9940-2PA-64C;4DK;4DK-ZS-092_E4;S;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18000;63.79;3714.8894;1767.77;2253.7;110.244;2.371;71.5963;37.2238;197.917;1.4866;10.855;2.312;2.97;;;;;0.6;1.5;45.36;68.04;;-30;80;10;14;;;716;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
674;4DK-ZP-101_E3;parallel;1;10;P30AC-3R-32T-11040-2PA-96C;4DK;4DK-ZP-101_E3;P;A|H;Serial;EC;EBM_A3G800KU2103;4DK;;18500;24.8;18500;109.52;18500;51.78;3714.8894;1767.77;2570.93;69.8469;2.507;44.1133;27.9179;142.552;1.4866;12.11;1.204;2.97;;;;;0.6;1.5;25.2;37.8;;-30;80;10;14;;;308;DN200;Plastic;AISI304;;Cellulose;;HDG Steel;AISI 304;Natural finish;HDG Steel;HDG Steel
